,result,top_win_rate,top_lane_kill_rate,top_kda,top_kill_participate,top_damage,jg_win_rate,jg_kda,jg_kill_participate,jg_damage,mid_win_rate,mid_lane_kill_rate,mid_kda,mid_kill_participate,mid_damage,adc_win_rate,adc_lane_kill_rate,adc_kda,adc_kill_participate,adc_damage,sup_win_rate,sup_lane_kill_rate,sup_kda,sup_kill_participate
370,0,0.46950000000000003,0.5005,0.4655581947743468,0.4784747847478475,0.4925478103275717,0.5254,0.49323017408123787,0.49074975657254144,0.5762338779019777,0.5125,0.5958,0.4846846846846847,0.4948875255623722,0.5312869246046711,0.5146000000000001,0.6515000000000001,0.602510460251046,0.5350318471337581,0.5396829521829521,0.5272,0.3615,0.5731462925851702,0.5515832482124616
372,1,0.4819,0.4483,0.4379084967320261,0.48826291079812206,0.5317762230321087,0.5382,0.5357873210633947,0.5020120724346075,0.5222271980892671,0.4947,0.4401,0.613682092555332,0.5403987408184681,0.5179405874499332,0.5461,0.5589,0.558,0.5098425196850394,0.5317052270779777,0.5267000000000001,0.4242,0.5295202952029521,0.5264293419633226
373,0,0.48810000000000003,0.36979999999999996,0.4811083123425693,0.5006226650062267,0.5112690412820659,0.5266,0.5143953934740884,0.4953271028037383,0.5256266222446054,0.4636,0.6531,0.5733855185909981,0.5428571428571428,0.5865054189796458,0.49210000000000004,0.4664,0.47619047619047616,0.5348101265822784,0.6974562135112594,0.4728,0.6385000000000001,0.42685370741482964,0.44841675178753826
374,1,0.5032,0.4244,0.49876543209876545,0.49874686716791977,0.4988707359281964,0.5033,0.5336225596529285,0.4898785425101215,0.5068112872760575,0.4128,0.308,0.4396887159533074,0.48642779587404994,0.48309789865767094,0.5395000000000001,0.6181,0.6119096509240246,0.5508474576271186,0.5580730761379873,0.5011,0.4597,0.4961832061068702,0.5072463768115942
376,0,0.4816,0.46880000000000005,0.5158730158730158,0.5072463768115941,0.49090855247571663,0.4958,0.538,0.5004812319538017,0.4598616909398005,0.4916,0.3738,0.4855371900826447,0.48760330578512395,0.4893563793495565,0.5218,0.47859999999999997,0.45381526104417663,0.47107438016528924,0.43762659947631044,0.543,0.4334,0.536764705882353,0.5056689342403629
377,0,0.5508,0.4988,0.5699152542372882,0.5213776722090262,0.5108448271134388,0.48560000000000003,0.4316831683168317,0.4859903381642512,0.4648774548726907,0.528,0.5518,0.5032967032967033,0.49800796812749,0.522949356384478,0.5422,0.4966,0.5283018867924529,0.49447236180904525,0.5121293800539084,0.5571,0.4585,0.622889305816135,0.5208098987626546
379,0,0.48119999999999996,0.6078,0.47193877551020413,0.47877984084880637,0.46796963046444034,0.4618,0.4642126789366053,0.49798792756539234,0.47777280191073296,0.4723,0.5135000000000001,0.37816764132553604,0.4604236343366778,0.4497965612285077,0.5146000000000001,0.6515000000000001,0.602510460251046,0.5350318471337581,0.5396829521829521,0.501,0.4035,0.5258964143426296,0.5232690124858116
380,0,0.4311,0.4721,0.4444444444444445,0.4936868686868687,0.46041155051232113,0.49840000000000007,0.5368217054263565,0.502895752895753,0.4941468414522307,0.5269,0.6148,0.45995893223819306,0.4952076677316294,0.5428535980148883,0.4844,0.5784,0.502868068833652,0.5046632124352332,0.4559337235649547,0.4673,0.6138,0.4277456647398844,0.4485776805251641
382,1,0.5206000000000001,0.4642,0.5112781954887218,0.5192307692307693,0.5193803866759842,0.4483,0.472457627118644,0.5267104029990628,0.5567840898093487,0.48090000000000005,0.5118,0.4008179959100204,0.4858342077649528,0.47774094536525474,0.516,0.46799999999999997,0.5076045627376425,0.5,0.537832407516842,0.5276,0.5452,0.5901856763925729,0.5195968645016797
383,1,0.5099,0.473,0.575257731958763,0.5105590062111801,0.4243369734789392,0.4983,0.48148148148148145,0.5014218009478673,0.5600876277905279,0.5307999999999999,0.7565999999999999,0.47916666666666663,0.4829787234042553,0.46321882471372844,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.5267000000000001,0.4242,0.5295202952029521,0.5264293419633226
384,0,0.5603,0.47700000000000004,0.5089974293059126,0.5138721351025332,0.5015116396251134,0.494,0.507399577167019,0.49635036496350365,0.4961832061068702,0.5449,0.39030000000000004,0.4667802385008518,0.5035105315947843,0.4888199114789906,0.5084000000000001,0.48969999999999997,0.5072765072765072,0.5110876451953538,0.5402531908809691,0.4933,0.5315,0.46689895470383275,0.5034562211981567
385,0,0.4286,0.4269,0.472972972972973,0.5196850393700787,0.6098918794570969,0.4936,0.49900199600798406,0.5025025025025025,0.46912640635340835,0.5,0.5453,0.5227765726681128,0.5069075451647185,0.45797920207979204,0.519,0.37670000000000003,0.44170403587443946,0.4866255144032922,0.4623131754426305,0.5104,0.46259999999999996,0.5251641137855579,0.48754062838569884
386,0,0.47759999999999997,0.5844,0.5926892950391645,0.5433070866141733,0.5221194370079784,0.5266,0.5143953934740884,0.4953271028037383,0.5256266222446054,0.41979999999999995,0.4772,0.42147117296222664,0.4646680942184154,0.48323006810384556,0.4792,0.4107,0.43600000000000005,0.4659574468085106,0.4437844287056076,0.5093,0.4888,0.4965753424657534,0.4994040524433849
388,1,0.48,0.4364,0.42934782608695654,0.4706666666666666,0.4900172690641379,0.5494,0.5193050193050194,0.5102880658436214,0.5476074139222776,0.5195000000000001,0.564,0.6074766355140186,0.5366922234392114,0.5484459305418344,0.4962,0.4288,0.4261954261954262,0.4696802646085998,0.5020878994116968,0.5229,0.625,0.6415094339622641,0.524644030668127
392,1,0.5074000000000001,0.5390999999999999,0.5404699738903394,0.5172855313700384,0.4884966492533376,0.48600000000000004,0.5122950819672131,0.5435406698564593,0.617892188097362,0.47009999999999996,0.25980000000000003,0.4480651731160896,0.4908722109533469,0.5278849605168701,0.5467000000000001,0.524,0.5347490347490348,0.5192307692307692,0.5283384381790099,0.5057,0.5014,0.5009208103130756,0.47038724373576307
394,1,0.4868,0.41759999999999997,0.41688654353562005,0.49935149156939046,0.5810369110573729,0.46740000000000004,0.40165289256198344,0.5236794171220401,0.7023061946417308,0.5307999999999999,0.4121,0.5745526838966203,0.5308641975308642,0.44497768145109273,0.4953,0.4532,0.5328185328185328,0.5005025125628141,0.5546926036147202,0.4802,0.4167,0.5993930197268589,0.5183585313174947
395,1,0.53,0.5587,0.5730593607305936,0.5406976744186046,0.506208911614317,0.5146000000000001,0.5463414634146341,0.49574266792809846,0.36085931533685295,0.5518,0.6182,0.42912621359223296,0.4917184265010352,0.5190178141550313,0.4737,0.4658,0.47413793103448276,0.4812942366026289,0.4568579339531324,0.4707,0.4673,0.4838187702265373,0.5011961722488039
396,0,0.48810000000000003,0.36979999999999996,0.4811083123425693,0.5006226650062267,0.5112690412820659,0.4565,0.4387417218543046,0.5104562737642586,0.6279198698994678,0.5346000000000001,0.5478000000000001,0.5234899328859061,0.49799599198396793,0.4991228286921499,0.5007,0.4987,0.5064935064935066,0.5034756703078451,0.4578213518896966,0.513,0.5074000000000001,0.5584677419354839,0.527292576419214
397,1,0.4902,0.5444,0.45190156599552567,0.47772277227722765,0.4695218539161044,0.5118,0.5811258278145696,0.48659384309831183,0.3825392185520803,0.4814,0.4606,0.4732142857142857,0.49634273772204807,0.44433016199537156,0.5074000000000001,0.5044,0.5541922290388548,0.5201207243460765,0.5596993576239889,0.4686,0.5628,0.4851301115241636,0.49882352941176467
398,1,0.51,0.46880000000000005,0.48994974874371866,0.5100755667506297,0.5323690095394458,0.4919,0.5025295109612142,0.49542124542124544,0.6148323804573804,0.5339,0.4437,0.42447418738049714,0.4712041884816754,0.48772228931353745,0.48,0.4654,0.44834710743801653,0.4696189495365603,0.4564195488326899,0.5067,0.4685,0.5331010452961672,0.49654377880184325
400,1,0.5216,0.3299,0.5523385300668151,0.5117139334155364,0.45637617429542277,0.5382,0.5357873210633947,0.5020120724346075,0.5222271980892671,0.5389,0.6759999999999999,0.4613821138211382,0.4882418812989921,0.4515560035277813,0.4983,0.5338,0.5208747514910537,0.509783728115345,0.5364059066986868,0.512,0.4225,0.5724770642201835,0.5153301886792453
401,1,0.42810000000000004,0.444,0.40372670807453415,0.47263681592039797,0.5467633775831394,0.48810000000000003,0.45733788395904434,0.4697754749568221,0.5394301132414865,0.5163,0.32159999999999994,0.4351464435146443,0.46885245901639344,0.4442431034071672,0.46990000000000004,0.4321,0.4158415841584158,0.46549948506694133,0.48676378446115287,0.513,0.5074000000000001,0.5584677419354839,0.527292576419214
402,0,0.5446,0.41100000000000003,0.5275310834813499,0.4917617237008871,0.5383349786113854,0.465,0.4569138276553106,0.5290135396518375,0.58068221545223,0.44,0.7206999999999999,0.5008976660682226,0.5120167189132706,0.5703469349125226,0.4893,0.4657,0.4971857410881801,0.48762886597938143,0.5297725591274671,0.4728,0.6009,0.46963562753036436,0.4927536231884058
403,1,0.4829,0.5118,0.5254237288135594,0.5045395590142672,0.4706562256190944,0.465,0.4569138276553106,0.5290135396518375,0.58068221545223,0.5355,0.4673,0.4739884393063584,0.5015544041450777,0.509679275885523,0.5364,0.5107,0.555776892430279,0.5198019801980198,0.5447206801298039,0.5034000000000001,0.4828,0.48576512455516013,0.5
404,1,0.5113000000000001,0.3398,0.4825,0.48408488063660476,0.5083868520174512,0.5254,0.49323017408123787,0.49074975657254144,0.5762338779019777,0.5044,0.4573,0.492842535787321,0.49848637739656915,0.4339602677036214,0.5301,0.5679,0.5841584158415841,0.5345005149330587,0.5132362155388471,0.5267000000000001,0.46799999999999997,0.6661721068249258,0.5214659685863874
406,1,0.5072,0.5771999999999999,0.47214854111405835,0.5107458912768648,0.5252536331231149,0.4893,0.4775510204081632,0.48180924287118976,0.55291864719762,0.5361,0.47,0.5345454545454545,0.5278969957081545,0.5481953774336787,0.5223,0.46130000000000004,0.5057251908396946,0.49378881987577644,0.4701684634401203,0.4901,0.5442,0.5227272727272727,0.5183129855715872
407,0,0.48810000000000003,0.36979999999999996,0.4811083123425693,0.5006226650062267,0.5112690412820659,0.5103,0.562753036437247,0.5081029551954241,0.43597819093094925,0.48450000000000004,0.3546,0.4554865424430642,0.4766666666666666,0.4409989084185435,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.4978,0.5846,0.5170731707317073,0.4937185929648241
408,0,0.4994,0.4587,0.5304740406320543,0.482311320754717,0.4584427642923465,0.5123,0.5271966527196653,0.48953140578265203,0.49142484309948425,0.4768,0.21760000000000002,0.5046904315196998,0.4914400805639476,0.4376825838862042,0.5017,0.46619999999999995,0.47912524850894633,0.49021627188465505,0.4635940933013132,0.512,0.4225,0.5724770642201835,0.5153301886792453
410,0,0.5095000000000001,0.33340000000000003,0.41647058823529415,0.4689403166869671,0.45370025107514855,0.4865,0.5147347740667977,0.5199203187250996,0.49960698003458576,0.4575,0.34240000000000004,0.4915254237288135,0.5005015045135407,0.4730445307378083,0.4938,0.5205,0.5330882352941176,0.5085427135678392,0.4933076402270715,0.5115999999999999,0.5159,0.4860813704496788,0.5271317829457364
411,0,0.5038,0.40270000000000006,0.48284313725490197,0.5232843137254902,0.5954814855092164,0.4936,0.49900199600798406,0.5025025025025025,0.46912640635340835,0.44560000000000005,0.5954999999999999,0.45596868884540126,0.4729011689691818,0.4628411940016084,0.516,0.46799999999999997,0.5076045627376425,0.5,0.537832407516842,0.47100000000000003,0.5914,0.4991652754590985,0.46929316338354576
412,1,0.5006,0.5775,0.4729064039408866,0.5040871934604905,0.544731977818854,0.5123,0.5271966527196653,0.48953140578265203,0.49142484309948425,0.49820000000000003,0.48229999999999995,0.5417515274949084,0.528322440087146,0.5245482880644935,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.507,0.4517,0.4991652754590985,0.5374149659863946
413,1,0.5263,0.47259999999999996,0.5263157894736842,0.5166461159062885,0.5378609726272223,0.536,0.51434034416826,0.49236641221374045,0.5181120491174214,0.5499,0.4765,0.5953878406708596,0.5278080697928027,0.5353729469341738,0.5468000000000001,0.5503,0.517578125,0.5045871559633028,0.5021799944555054,0.48960000000000004,0.5374,0.47483588621444195,0.5124593716143012
415,1,0.4804,0.5975,0.39880952380952384,0.4558991981672394,0.5178522088846591,0.469,0.5294117647058824,0.5230326295585412,0.4672812725958062,0.4932,0.45549999999999996,0.5025906735751295,0.48174442190669375,0.40310727496917387,0.49770000000000003,0.49810000000000004,0.5148936170212767,0.49426485922836283,0.4554565127782358,0.4933,0.5315,0.46689895470383275,0.5034562211981567
416,0,0.5085000000000001,0.37270000000000003,0.5714285714285714,0.5405714285714286,0.4650699905374099,0.5208,0.5689102564102564,0.48393194706994325,0.42013097259277227,0.48100000000000004,0.43520000000000003,0.5376984126984127,0.4994697773064687,0.45968992248062013,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.4728,0.6009,0.46963562753036436,0.4927536231884058
418,0,0.5551,0.46090000000000003,0.5247058823529411,0.4874504623513871,0.4766544419508457,0.4746,0.5067698259187621,0.5092502434274586,0.42376612209802234,0.4954,0.664,0.4723809523809524,0.48459958932238195,0.534361189731367,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.4733,0.5758,0.4704797047970479,0.47357065803667747
419,1,0.47619999999999996,0.5195000000000001,0.43703703703703706,0.492676431424767,0.5140473754623436,0.4746,0.5067698259187621,0.5092502434274586,0.42376612209802234,0.5269,0.6148,0.45995893223819306,0.4952076677316294,0.5428535980148883,0.53,0.5454,0.49330783938814526,0.4943123061013444,0.4455929984149955,0.4953,0.4914,0.478515625,0.47535596933187296
420,1,0.526,0.436,0.532,0.48271752085816444,0.4136615543240108,0.5698,0.5569105691056911,0.5075075075075075,0.569728700618753,0.5101,0.6557999999999999,0.5550755939524837,0.5095137420718817,0.5639058367592762,0.5095000000000001,0.4585,0.48140495867768596,0.4939879759519038,0.5398822973043981,0.544,0.4217,0.5541284403669725,0.5306577480490524
421,1,0.48380000000000006,0.4144,0.46172248803827753,0.48931383577052867,0.5405839734161355,0.5397,0.506641366223909,0.5422602089268755,0.6290444677785646,0.5013000000000001,0.6042000000000001,0.47337278106508873,0.4914893617021277,0.5296760036143023,0.46049999999999996,0.38189999999999996,0.38809034907597534,0.4491525423728813,0.44192692386201265,0.4733,0.532,0.33382789317507416,0.4785340314136126
422,1,0.4583,0.5006,0.5459770114942528,0.5102040816326531,0.40253980496942315,0.5201,0.4980314960629921,0.537744641192917,0.6551545858752973,0.5104,0.4232,0.576923076923077,0.5169851380042463,0.48667882287393,0.4769,0.3322,0.4224489795918367,0.4678298800436205,0.45277605459057074,0.4986,0.45770000000000005,0.4947916666666667,0.47619047619047616
423,1,0.45740000000000003,0.46520000000000006,0.423828125,0.48188405797101447,0.5751886882583357,0.5687,0.5562372188139059,0.5083579154375615,0.5372748772057486,0.47350000000000003,0.3106,0.43478260869565216,0.5063157894736843,0.47011615628299896,0.49979999999999997,0.47909999999999997,0.5492125984251969,0.5071283095723015,0.5229451498340336,0.5175,0.4618,0.5272407732864676,0.4793103448275862
424,0,0.4994,0.4587,0.5304740406320543,0.482311320754717,0.4584427642923465,0.5119,0.5152091254752852,0.5103042198233562,0.5597043544956943,0.4379,0.5293,0.44400000000000006,0.47890295358649787,0.4629837216102934,0.5163,0.5074000000000001,0.5631067961165048,0.5135699373695198,0.5308255455380052,0.5126,0.5638000000000001,0.4849699398797595,0.47038724373576307
425,1,0.5647,0.5111,0.5369318181818182,0.5006353240152478,0.5346836398942769,0.4936,0.49900199600798406,0.5025025025025025,0.46912640635340835,0.4579,0.6548999999999999,0.45437262357414454,0.4980916030534351,0.5343016820108534,0.5163,0.5074000000000001,0.5631067961165048,0.5135699373695198,0.5308255455380052,0.505,0.4865,0.5538461538461539,0.5017221584385764
426,0,0.5188,0.5396,0.5135869565217391,0.5006451612903225,0.4880772550712128,0.5095000000000001,0.5285714285714285,0.46816479400749067,0.38725209515381814,0.4558,0.5022,0.4433781190019194,0.48202137998056366,0.4475009039579451,0.49210000000000004,0.4664,0.47619047619047616,0.5348101265822784,0.6974562135112594,0.5114,0.5349,0.4982332155477031,0.4640591966173362
428,1,0.48340000000000005,0.289,0.46698113207547165,0.4879679144385027,0.512876058806348,0.5218,0.5098425196850394,0.5019607843137255,0.5655136809499226,0.4772,0.6920999999999999,0.4762979683972912,0.4978308026030369,0.4459030582804385,0.4926,0.49560000000000004,0.44580777096114516,0.4798792756539235,0.440300642376011,0.47869999999999996,0.5297,0.425311203319502,0.48442534908700324
429,0,0.5231,0.4742,0.44908616187989553,0.4974874371859297,0.4926231691078562,0.5123,0.5271966527196653,0.48953140578265203,0.49142484309948425,0.5064,0.5456,0.49287169042769857,0.48819742489270385,0.5030739928152952,0.516,0.46799999999999997,0.5076045627376425,0.5,0.537832407516842,0.5011,0.4597,0.4961832061068702,0.5072463768115942
430,1,0.4746,0.3019,0.48106904231625836,0.5113636363636364,0.5312981411112252,0.5125,0.5074349442379182,0.5042492917847025,0.5928015380251505,0.4586,0.5590999999999999,0.4933035714285714,0.48858921161825725,0.49979154120535507,0.4796,0.5808,0.5546558704453441,0.5119418483904465,0.4755352073049083,0.48700000000000004,0.4926,0.4415322580645161,0.47270742358078605
432,0,0.5689000000000001,0.5279,0.5555555555555556,0.5063131313131313,0.5395884494876789,0.4733,0.42976588628762535,0.5267770204479065,0.6737427343947435,0.4177,0.402,0.47390396659707723,0.5044345898004434,0.5151398905426833,0.4844,0.5784,0.502868068833652,0.5046632124352332,0.4559337235649547,0.5311,0.5057,0.5509803921568628,0.5382716049382716
433,0,0.5693,0.6149,0.5679611650485437,0.5047619047619047,0.4581038387340286,0.4974,0.4566787003610109,0.4758220502901354,0.40998110547941097,0.5118,0.6643000000000001,0.544378698224852,0.5329280648429584,0.4493574715637753,0.5047,0.5468,0.4671814671814672,0.49949748743718597,0.44530739638527983,0.4978,0.5846,0.5170731707317073,0.4937185929648241
434,1,0.483,0.5231,0.4446854663774404,0.4956949569495695,0.5024830073519212,0.5144,0.5683168316831683,0.5140096618357488,0.5351225451273093,0.4669,0.7402,0.49891067538126366,0.5027203482045702,0.4928823081317844,0.5036,0.5891,0.5274509803921569,0.5257623554153523,0.5120157736024125,0.528,0.4254,0.5271453590192644,0.4976019184652278
435,1,0.48380000000000006,0.4144,0.46172248803827753,0.48931383577052867,0.5405839734161355,0.5095000000000001,0.5285714285714285,0.46816479400749067,0.38725209515381814,0.4191,0.6367,0.4200385356454721,0.4669379450661241,0.47161422708618334,0.4893,0.4657,0.4971857410881801,0.48762886597938143,0.5297725591274671,0.5105,0.4542,0.4949832775919732,0.5095238095238095
436,0,0.5131,0.39659999999999995,0.5252525252525253,0.5103785103785103,0.4337257880744398,0.46880000000000005,0.49894736842105264,0.5222222222222223,0.5773888660591264,0.48340000000000005,0.45270000000000005,0.44776119402985076,0.49562682215743437,0.5857052338106704,0.5258,0.5439,0.5370741482965932,0.5242518059855521,0.548682293397408,0.4989,0.5403,0.5038167938931297,0.4927536231884058
437,1,0.53,0.5587,0.5730593607305936,0.5406976744186046,0.506208911614317,0.4955,0.5150905432595573,0.5213505461767627,0.5304290897187594,0.4679,0.2698,0.45471349353049906,0.4968879668049792,0.538971807628524,0.484,0.532,0.4923954372623574,0.5,0.46216759248315803,0.4825,0.5382,0.47275922671353254,0.5206896551724137
438,0,0.5058,0.5081,0.43717277486910994,0.4726114649681529,0.5116100215931612,0.4877,0.49045801526717553,0.5043227665706053,0.4965884359743544,0.4543,0.44549999999999995,0.41741071428571425,0.4679752066115702,0.5179360784418785,0.5084000000000001,0.5156000000000001,0.5521472392638036,0.5171026156941649,0.49636080062386273,0.5325,0.39390000000000003,0.5228519195612431,0.5005688282138794
442,0,0.5181,0.6151,0.5010989010989011,0.485,0.4760922004824444,0.5015,0.4670912951167729,0.48615384615384616,0.45841718074753407,0.49570000000000003,0.6041,0.516949152542373,0.509926854754441,0.495138350788612,0.504,0.4341,0.42448979591836733,0.4796747967479675,0.4973792259980781,0.5299,0.5032,0.5724258289703316,0.48314606741573035
443,0,0.5027,0.4875,0.5464601769911506,0.5159642401021711,0.47572112707428443,0.4819,0.4858299595141701,0.5196770938446015,0.5637350899056436,0.5206000000000001,0.25079999999999997,0.47337278106508873,0.49182115594329334,0.48802261568219013,0.49960000000000004,0.48619999999999997,0.5046382189239332,0.49439347604485223,0.4873854971598178,0.4802,0.4167,0.5993930197268589,0.5183585313174947
444,0,0.4554,0.3563,0.3465346534653465,0.43246753246753245,0.445791064428285,0.5064,0.500998003992016,0.4974974974974975,0.5308735936465917,0.5433,0.3419,0.48750000000000004,0.5068928950159066,0.5453660613802963,0.46049999999999996,0.38189999999999996,0.38809034907597534,0.4491525423728813,0.44192692386201265,0.4978,0.5846,0.5170731707317073,0.4937185929648241
445,1,0.4798,0.6463,0.5828877005347594,0.5390625,0.5345955154979116,0.494,0.507399577167019,0.49635036496350365,0.4961832061068702,0.5232,0.38939999999999997,0.4213592233009708,0.46095444685466375,0.4546183762761303,0.46990000000000004,0.4321,0.4158415841584158,0.46549948506694133,0.48676378446115287,0.49460000000000004,0.5029,0.4458041958041958,0.4819277108433735
447,1,0.5095000000000001,0.5927,0.5013192612137203,0.4854497354497355,0.5041005526831878,0.4782,0.49015748031496065,0.49803921568627446,0.43448631905007745,0.4875,0.4042,0.5153153153153153,0.5051124744376279,0.46871307539532897,0.5253,0.5550999999999999,0.5163265306122449,0.5092213114754099,0.5121432680523249,0.5457,0.35350000000000004,0.5861423220973783,0.5425055928411633
448,1,0.4764,0.5852,0.5422885572139303,0.5258823529411765,0.5824802290039299,0.6486,0.5802197802197803,0.49834619625137816,0.466808760386742,0.4736,0.4976,0.48770491803278687,0.4951664876476907,0.5309636878207895,0.5017,0.46619999999999995,0.47912524850894633,0.49021627188465505,0.4635940933013132,0.4761,0.40090000000000003,0.5238095238095238,0.5094562647754137
449,1,0.5027,0.43979999999999997,0.4451901565995526,0.4926958831341301,0.5707663696671941,0.5266,0.5143953934740884,0.4953271028037383,0.5256266222446054,0.4857,0.41869999999999996,0.5441696113074205,0.508646998982706,0.4857688260199212,0.5131,0.44880000000000003,0.5057034220532319,0.5040733197556008,0.4968275379696243,0.47240000000000004,0.4548,0.40981432360742703,0.48040313549832026
450,0,0.5291,0.5729,0.5560859188544153,0.5452380952380952,0.5093825908229453,0.5135000000000001,0.4852652259332024,0.4800796812749004,0.5003930199654143,0.5275,0.37979999999999997,0.4980842911877394,0.4849137931034483,0.4711030218410292,0.4636,0.4893,0.44422310756972117,0.4801980198019802,0.45527931987019604,0.4737,0.4648,0.524904214559387,0.4924506387921022
451,1,0.5086999999999999,0.3556,0.5103092783505154,0.5086633663366336,0.49865770062814396,0.4654,0.5068762278978389,0.52046783625731,0.5279726213372553,0.549,0.46380000000000005,0.547486033519553,0.5129434324065196,0.4140532503648228,0.5423,0.49369999999999997,0.5281553398058253,0.5169578622816032,0.5161738236050398,0.4936,0.6029,0.473491773308958,0.4970828471411902
452,0,0.4926,0.46090000000000003,0.4595300261096606,0.48271446862996165,0.5115033507466624,0.48950000000000005,0.5173745173745175,0.4633484162895928,0.3501534968913655,0.5902000000000001,0.4474,0.4537521815008726,0.4953076120959332,0.5996451647071285,0.5163,0.5074000000000001,0.5631067961165048,0.5135699373695198,0.5308255455380052,0.5263,0.3743,0.5616698292220115,0.5335608646188851
453,1,0.4842,0.4705,0.4566210045662101,0.46153846153846156,0.5012236520091576,0.495,0.4921259842519685,0.48279252704031467,0.45865339760534907,0.531,0.7964,0.5286259541984732,0.49698795180722893,0.4678232059452868,0.46990000000000004,0.4321,0.4158415841584158,0.46549948506694133,0.48676378446115287,0.4673,0.6138,0.4277456647398844,0.4485776805251641
454,1,0.4543,0.6757,0.5143540669856459,0.5110533159947984,0.4886819204067664,0.4985,0.5329087048832272,0.5138461538461538,0.541582819252466,0.5690999999999999,0.6099,0.5864811133200796,0.5237045203969128,0.4959574676597413,0.5017,0.46619999999999995,0.47912524850894633,0.49021627188465505,0.4635940933013132,0.461,0.4924,0.4418103448275862,0.5
455,1,0.5086,0.7197,0.5345268542199488,0.5199004975124377,0.5299120489971264,0.5218,0.5098425196850394,0.5019607843137255,0.5655136809499226,0.5126,0.2564,0.44935543278084716,0.49430051813471504,0.5023212416367029,0.5049,0.4951,0.4446564885496183,0.4837758112094395,0.48040623172223107,0.48350000000000004,0.4814,0.5220883534136546,0.5243362831858407
456,1,0.4974,0.5183,0.5967365967365967,0.538558786346397,0.4720487790578372,0.4865,0.5434782608695652,0.5066539923954373,0.44317781549201063,0.47200000000000003,0.4482,0.49670329670329666,0.50199203187251,0.47705064361552196,0.5038,0.5711999999999999,0.5738045738045738,0.5303197353914002,0.49791210058830315,0.5104,0.46259999999999996,0.5251641137855579,0.48754062838569884
458,1,0.49729999999999996,0.6031,0.5614849187935035,0.5412311265969804,0.5231864366729678,0.5135000000000001,0.4852652259332024,0.4800796812749004,0.5003930199654143,0.4936,0.45439999999999997,0.5071283095723015,0.5118025751072961,0.49692600718470475,0.4991,0.5136999999999999,0.5490981963927856,0.506454816285998,0.4642323689592573,0.5022,0.4154,0.48292682926829267,0.5062814070351759
459,1,0.5605,0.4997,0.4973821989528796,0.5382653061224489,0.6366419268201114,0.48130000000000006,0.501937984496124,0.5066162570888468,0.4568174278447418,0.5556,0.46520000000000006,0.5479744136460555,0.5269978401727862,0.572448322014574,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.517,0.4841,0.5307855626326964,0.49583333333333335
460,0,0.43460000000000004,0.5096,0.4973821989528796,0.4612546125461255,0.3792167282809612,0.5179,0.5346938775510204,0.5193877551020408,0.5155465765964835,0.5006,0.6379,0.481042654028436,0.49668874172185434,0.4699435403520425,0.4905,0.5415,0.518595041322314,0.5060120240480962,0.4601177026956019,0.48700000000000004,0.4926,0.4415322580645161,0.47270742358078605
